#    100  200  400  600  800  1000
63   16202.0   947788.0   9355258.0   30891379.0   61852227.0   108082405.0
64   15976.0   869486.0   9649818.0   29816374.0   60290803.0   101747070.0
65   14375.0   859075.0   9909440.0   29459683.0   58882556.0   108929851.0
66   16823.0   760520.0   9250444.0   29102081.0   59943058.0   103509621.0
67   14427.0   749721.0   8640648.0   28465211.0   59005981.0   100025903.0
68   14044.0   690895.0   9524513.0   30468481.0   63932617.0   106540297.0
69   13213.0   788795.0   9180324.0   27766080.0   61144910.0   103852513.0
70   13045.0   755052.0   8683212.0   29896233.0   60651503.0   102494213.0
71   12444.0   710147.0   8915691.0   28740101.0   58548492.0   102874960.0
72   12311.0   736994.0   8920612.0   27910663.0   59095000.0   104327373.0
73   12019.0   682346.0   8489821.0   27044209.0   58794407.0   98015868.0
74   12301.0   678595.0   8243181.0   28647098.0   57191876.0   103532333.0
75   11940.0   659080.0   8406569.0   30802278.0   55948584.0   102028261.0
76   12592.0   505193.0   8698831.0   27819622.0   58412318.0   102693892.0
77   12129.0   552175.0   8030016.0   30142299.0   56257739.0   101024335.0
78   12632.0   510222.0   7809668.0   28636362.0   56306437.0   98701998.0
79   11996.0   575161.0   7743454.0   27391792.0   56508249.0   107420812.0
80   12247.0   530557.0   7794072.0   28601091.0   55777951.0   105384236.0
81   12387.0   494333.0   7661493.0   27713201.0   56713441.0   97020599.0
82   12555.0   442175.0   7816740.0   26855780.0   54476128.0   101215696.0
83   12882.0   470512.0   8037482.0   27567605.0   57394757.0   101191535.0
84   13551.0   443505.0   7841797.0   27984940.0   57525763.0   99674343.0
85   12453.0   434214.0   7396272.0   25829548.0   57192609.0   99582024.0
86   13281.0   423585.0   7440066.0   27228091.0   59867039.0   95226755.0
87   13882.0   378924.0   7462135.0   26049016.0   55581253.0   97904481.0
88   12877.0   385596.0   6927457.0   26849018.0   58323763.0   98333808.0
89   12365.0   358589.0   7124268.0   26674082.0   56757004.0   96295565.0
90   12728.0   380262.0   7418940.0   26295802.0   53959213.0   93547717.0
91   12473.0   346014.0   7027310.0   25884763.0   56690470.0   101233039.0
92   12789.0   353212.0   6623789.0   25218771.0   52482339.0   96306011.0
93   13117.0   343819.0   6343518.0   24798726.0   54123134.0   99849359.0
94   13130.0   330340.0   6925359.0   23999782.0   54331794.0   97202625.0
95   13059.0   330192.0   6327634.0   25401315.0   56310814.0   92956506.0
96   13506.0   292019.0   6842508.0   23587040.0   51211219.0   98831406.0
97   12911.0   243832.0   6541038.0   24067263.0   54579534.0   95878317.0
98   13057.0   268695.0   5925187.0   23607785.0   53345794.0   93113396.0
99   14421.0   271164.0   6280003.0   24475192.0   51695514.0   94611513.0
100   13776.0   253884.0   5866334.0   23337102.0   52352237.0   96492867.0
101   13857.0   223478.0   6160167.0   23655343.0   54526150.0   93025549.0
102   12601.0   228597.0   6065743.0   23054382.0   53026315.0   92075822.0
103   12386.0   220296.0   6273067.0   23802210.0   53168915.0   89202090.0
104   13527.0   215848.0   6118114.0   23941837.0   52571417.0   96629224.0
105   13260.0   186855.0   5661368.0   23349715.0   51032868.0   92147389.0
106   12214.0   203764.0   6256566.0   22777227.0   52302726.0   92404390.0
107   13396.0   191813.0   5555989.0   23555002.0   49181480.0   94160914.0
108   12958.0   173767.0   5878920.0   23644222.0   50780012.0   93281113.0
109   13732.0   190734.0   5743023.0   21875367.0   54433991.0   94482032.0
110   12494.0   161798.0   4848905.0   22031756.0   50773502.0   93498902.0
111   12950.0   153140.0   5508292.0   22986420.0   51606899.0   89998379.0
112   13301.0   153792.0   5633939.0   22247637.0   53430288.0   90696191.0
113   13899.0   145268.0   5334446.0   21229292.0   49906097.0   89155721.0
114   12703.0   153105.0   4768568.0   22589212.0   50697810.0   92618644.0
115   12513.0   133481.0   5114840.0   24009648.0   54232507.0   89526022.0
116   13603.0   137171.0   4747838.0   21338637.0   51295407.0   95095969.0
117   14485.0   134294.0   5252459.0   22628620.0   49327843.0   89635302.0
118   13132.0   120447.0   4651257.0   21854703.0   52864689.0   91352288.0
119   14206.0   102983.0   4739415.0   21565104.0   48564429.0   87965190.0
120   13304.0   103006.0   4717093.0   22192666.0   46048853.0   90976755.0
121   13273.0   96090.0   5112045.0   19881611.0   48698755.0   84372831.0
122   12968.0   112747.0   4595769.0   21123156.0   48138172.0   88682243.0
123   12840.0   87495.0   4489006.0   21603412.0   45471493.0   86608332.0
124   12693.0   91778.0   4918259.0   20623076.0   48958039.0   95391104.0
125   13299.0   90390.0   4442842.0   20065101.0   48911687.0   90712520.0
126   13662.0   92916.0   4775476.0   20067250.0   49504506.0   89598767.0
127   12955.0   78929.0   4212069.0   20701078.0   51880381.0   80870562.0
128   13303.0   79046.0   4323339.0   20661124.0   48544514.0   85864816.0
129   13706.0   77628.0   3970001.0   19692477.0   46910283.0   92084479.0
130   14031.0   72547.0   3992091.0   21178215.0   46862200.0   83927927.0
131   13545.0   76905.0   3995679.0   19468019.0   46201387.0   88324452.0
132   13258.0   70332.0   3990626.0   20004386.0   47750101.0   88167681.0
133   13733.0   68131.0   3775173.0   19644322.0   47586858.0   88249857.0
134   14189.0   70973.0   3784317.0   18770444.0   48088101.0   85599944.0
135   13894.0   65245.0   3924520.0   19315256.0   46963675.0   87077600.0
136   13796.0   64816.0   3993940.0   18227788.0   48189325.0   85076061.0
137   14082.0   62689.0   3672397.0   17977670.0   48060277.0   87204450.0
138   13974.0   62403.0   3955372.0   18756902.0   45174383.0   85162347.0
139   13107.0   57834.0   3329635.0   19563754.0   48709889.0   84084007.0
140   13857.0   60244.0   3751905.0   19069062.0   45867192.0   89667137.0
141   13170.0   56411.0   3518361.0   19029636.0   45031911.0   87635822.0
142   14260.0   56524.0   3616215.0   17178483.0   44558913.0   87212457.0
143   14022.0   55498.0   3393177.0   18692395.0   46973940.0   89584553.0
144   13853.0   56099.0   3424057.0   17963314.0   44569983.0   83458843.0
145   13465.0   55208.0   3449178.0   19121762.0   45400349.0   91336975.0
146   12716.0   52152.0   3196338.0   17482998.0   47821593.0   82979607.0
147   13328.0   51380.0   3298298.0   18295100.0   43797476.0   83077514.0
148   13863.0   51614.0   3194506.0   18710079.0   44923956.0   83434947.0
149   13549.0   49538.0   3058116.0   17461587.0   46664039.0   85284750.0
150   14263.0   50784.0   3249840.0   17898255.0   44680989.0   80821618.0
151   12609.0   49133.0   3091829.0   18462158.0   43094585.0   82711713.0
152   13950.0   48907.0   3113335.0   17602368.0   42718482.0   81596158.0
153   13201.0   48177.0   3353754.0   17575757.0   44651362.0   85349169.0
154   13298.0   47483.0   3009507.0   18778390.0   46355802.0   82110745.0
155   14265.0   48560.0   2824478.0   15520186.0   42501835.0   81721576.0
156   14553.0   47593.0   2989188.0   17379490.0   43954934.0   78278361.0
157   13680.0   48679.0   3236152.0   16300884.0   41452617.0   82933737.0
158   12895.0   46693.0   2900855.0   18077567.0   44154168.0   77541992.0
159   13975.0   50557.0   3009982.0   15672943.0   43733215.0   80662742.0
160   13308.0   46600.0   3019393.0   15616984.0   44200694.0   80851192.0
161   13709.0   50571.0   2489788.0   15279056.0   39782962.0   79425684.0
162   13932.0   51617.0   2842225.0   15362226.0   41939387.0   83302330.0
163   13722.0   50278.0   2904084.0   15133620.0   42088557.0   86423746.0
164   14236.0   51098.0   2998985.0   14899162.0   40909405.0   80001542.0
165   13956.0   47869.0   2892491.0   14865270.0   42543789.0   75954241.0
166   13193.0   50502.0   2490518.0   15671783.0   43178935.0   77164351.0
167   14409.0   52484.0   2662968.0   14309948.0   40647504.0   82556424.0
168   13132.0   50777.0   2214892.0   15904181.0   37927170.0   81527174.0
169   13526.0   52497.0   2532515.0   14551893.0   42400292.0   77723024.0
170   13145.0   51219.0   2320547.0   14821860.0   42167587.0   78600045.0
171   14401.0   48372.0   2109993.0   14589598.0   39422257.0   74725232.0
172   14309.0   54888.0   2467008.0   14864115.0   40432411.0   80886582.0
173   14655.0   53365.0   2073405.0   14606724.0   40225587.0   76028589.0
174   14414.0   51944.0   2045834.0   15565778.0   40827767.0   73358174.0
175   14186.0   48614.0   2212794.0   14537639.0   38663538.0   71644642.0
176   13801.0   48674.0   2104374.0   14986582.0   37688232.0   77937032.0
177   13079.0   52302.0   2227008.0   14260004.0   39256138.0   78209633.0
178   13946.0   52712.0   2107631.0   14345989.0   39295736.0   76269646.0
179   14087.0   53869.0   2206202.0   14938735.0   39451016.0   77748836.0
180   13993.0   54667.0   1907542.0   13873276.0   35973295.0   75160684.0
181   13727.0   50371.0   2212763.0   14190913.0   40871123.0   78314935.0
182   14059.0   54838.0   2205394.0   13370630.0   41092814.0   76407496.0
183   14034.0   52642.0   1958660.0   13545127.0   39605607.0   70265294.0
184   14262.0   54148.0   1875690.0   12286972.0   39032689.0   72163017.0
185   15934.0   55267.0   1849862.0   13340233.0   39228851.0   74748914.0
186   12809.0   53788.0   1885035.0   13782892.0   37215965.0   73039502.0
187   14201.0   54812.0   1903700.0   12722875.0   40784858.0   72932289.0
188   13643.0   52394.0   1809008.0   13119159.0   36480597.0   75024136.0
189   15492.0   55846.0   1841694.0   13219144.0   37890600.0   74877554.0
190   14876.0   52626.0   1801624.0   12832115.0   37555880.0   73965036.0
191   13021.0   51079.0   1930562.0   13623810.0   36809026.0   71259366.0
192   13609.0   52498.0   1739049.0   13208771.0   36808789.0   71534696.0
193   13314.0   53200.0   1501633.0   11905795.0   37444621.0   69125284.0
194   13718.0   52109.0   1607169.0   13452846.0   35935464.0   72987451.0
195   14243.0   54864.0   1496504.0   12321762.0   36814676.0   74018577.0
196   15004.0   46608.0   1468860.0   11581851.0   35623096.0   75297555.0
197   13839.0   52375.0   1592032.0   12286275.0   37849202.0   70690260.0
198   13480.0   52168.0   1560451.0   11896911.0   35643232.0   72650126.0
199   13281.0   59554.0   1565587.0   12012460.0   31101349.0   71920558.0
200   13763.0   55361.0   1448495.0   12523762.0   33735398.0   70159122.0
201   13285.0   58145.0   1569409.0   10285611.0   36314746.0   74543676.0
202   14279.0   55019.0   1324392.0   11960276.0   36390598.0   70941998.0
203   13641.0   54699.0   1535461.0   11352226.0   35972522.0   71716831.0
204   14072.0   50666.0   1299704.0   10434456.0   34787487.0   64648251.0
205   13450.0   52249.0   1294368.0   12024787.0   36243641.0   69130226.0
206   13776.0   50345.0   1317992.0   11339497.0   35133591.0   68712058.0
207   13634.0   52902.0   1472685.0   11399744.0   33729713.0   66990013.0
208   13800.0   55032.0   1323373.0   10891747.0   35597774.0   67104004.0
209   13211.0   56642.0   1256602.0   10072091.0   33549726.0   69111454.0
210   13670.0   54167.0   1230161.0   10261435.0   34029351.0   68781495.0
211   13826.0   52436.0   1274876.0   11580678.0   34618549.0   68216024.0
212   13648.0   52633.0   1240867.0   10665843.0   35556696.0   69598866.0
213   14013.0   54373.0   1422099.0   10901420.0   31422120.0   67074670.0
214   12997.0   55693.0   1122842.0   9946313.0   35921645.0   70634302.0
215   14460.0   54113.0   1074560.0   10576898.0   33242113.0   68387017.0
216   13699.0   53544.0   1175715.0   10876153.0   33573413.0   68675136.0
217   14000.0   55550.0   1236185.0   9955129.0   33609078.0   70445467.0
218   12956.0   55120.0   1050621.0   9945577.0   36044895.0   69520464.0
219   14758.0   56367.0   1091261.0   9030557.0   33502149.0   69228187.0
220   13907.0   58004.0   1095258.0   10613915.0   36099781.0   69349344.0
221   13932.0   52381.0   1039587.0   10166619.0   31612002.0   68675022.0
222   14762.0   56683.0   990167.0   10525038.0   32786471.0   65590822.0
223   14622.0   56517.0   1037040.0   9871622.0   32860728.0   68262172.0
224   12867.0   54052.0   1037129.0   10064842.0   31640439.0   66324154.0
225   14265.0   55461.0   932313.0   9778589.0   34431021.0   62337732.0
226   14045.0   56224.0   901677.0   10178811.0   31322519.0   66716122.0
227   15076.0   55456.0   953148.0   10750995.0   32808767.0   62129825.0
228   13131.0   55274.0   956657.0   9915730.0   30296495.0   68189046.0
229   14081.0   51796.0   922747.0   9783922.0   32476519.0   65423894.0
230   12916.0   59339.0   961485.0   9866374.0   30980080.0   65017492.0
231   14668.0   53911.0   1049092.0   9919180.0   31673601.0   58532250.0
232   15132.0   54281.0   825248.0   10302875.0   29115723.0   62947946.0
233   14371.0   55991.0   810270.0   9904088.0   32640915.0   68272930.0
234   12683.0   52987.0   800594.0   9513763.0   30070121.0   62714350.0
235   13725.0   58207.0   707931.0   9602222.0   28989201.0   63178216.0
236   13045.0   55750.0   767225.0   9131285.0   31359549.0   62202884.0
237   14173.0   52211.0   761175.0   9222750.0   29427691.0   60441699.0
238   14217.0   55684.0   759974.0   8881921.0   30730826.0   63796446.0
239   13040.0   54556.0   726480.0   7951834.0   28066172.0   64619878.0
240   13543.0   52402.0   698144.0   9193834.0   31310959.0   60723674.0
241   14012.0   54741.0   705298.0   8486568.0   27766313.0   60688583.0
242   14355.0   54437.0   645279.0   8467289.0   30207313.0   64548959.0
243   13269.0   51448.0   709349.0   8821157.0   28464412.0   58841327.0
244   14543.0   57941.0   772384.0   7883356.0   27674649.0   63436694.0
245   13973.0   57801.0   672652.0   8899094.0   28252264.0   63376026.0
246   13784.0   55898.0   685477.0   8503669.0   29387834.0   60453196.0
247   13753.0   50275.0   629817.0   8331490.0   30365123.0   63777658.0
248   14159.0   53901.0   664198.0   8885774.0   29298074.0   62538679.0
249   13286.0   51075.0   670766.0   9070826.0   28089684.0   57624459.0
250   14466.0   50392.0   604316.0   8479843.0   30104026.0   59494593.0
251   13164.0   54769.0   537207.0   9123974.0   27475891.0   60231675.0
252   13394.0   55698.0   642118.0   8275032.0   27923095.0   62107813.0
253   13085.0   53673.0   603436.0   7928622.0   27835787.0   59829215.0
254   13199.0   54081.0   556368.0   8158231.0   28336351.0   63006987.0
255   13153.0   50018.0   564310.0   8140948.0   28951982.0   57843527.0
256   13470.0   57980.0   494471.0   7311927.0   27448483.0   60456176.0
257   13269.0   58522.0   581363.0   7943452.0   27755213.0   58494583.0
258   14393.0   49631.0   604498.0   7233692.0   29972003.0   59272139.0
259   13445.0   54744.0   463881.0   6627928.0   24237733.0   59987284.0
260   13353.0   55237.0   534681.0   7694201.0   25067098.0   57588087.0
261   14066.0   51089.0   480064.0   7405991.0   25055985.0   61428524.0
262   12542.0   53030.0   480355.0   7225131.0   25901475.0   65178042.0
263   14179.0   52392.0   434240.0   7034147.0   25288450.0   63174388.0
264   14504.0   51074.0   410710.0   7889653.0   28997704.0   58236224.0
265   12874.0   53968.0   471982.0   7749184.0   25977808.0   57692537.0
266   13228.0   51926.0   408520.0   6582599.0   24239700.0   64876491.0
267   13938.0   55373.0   447337.0   6507723.0   26884178.0   56110930.0
268   13914.0   54527.0   418623.0   6620690.0   26155739.0   60582659.0
269   13726.0   53542.0   484991.0   6714702.0   27051424.0   56255894.0
270   13752.0   52607.0   470581.0   7065559.0   24952229.0   54784031.0
271   14067.0   55457.0   399107.0   6953037.0   26334661.0   59586062.0
272   13838.0   58492.0   399137.0   6854689.0   27438542.0   54452041.0
273   12911.0   54917.0   372078.0   6023959.0   26058031.0   56296255.0
274   13289.0   53314.0   369033.0   6441109.0   24628728.0   59328722.0
275   13507.0   57428.0   360775.0   6907869.0   24679933.0   54208286.0
276   13369.0   55692.0   367419.0   7200787.0   24481696.0   55267914.0
277   14195.0   54299.0   356844.0   7259337.0   24493207.0   54833620.0
278   14424.0   56002.0   349137.0   6853873.0   25132757.0   52510176.0
279   13501.0   55201.0   370203.0   6488155.0   24074260.0   56153173.0
280   13702.0   53397.0   321353.0   5895000.0   26020920.0   53920261.0
281   13415.0   56313.0   309877.0   6631846.0   22962162.0   57251904.0
282   13267.0   53573.0   340076.0   6320673.0   24822522.0   53338704.0
283   14942.0   52916.0   321952.0   5628648.0   24562809.0   54340742.0
284   13115.0   51665.0   327159.0   6112965.0   26527149.0   54653199.0
285   13689.0   51266.0   304711.0   5832300.0   22932306.0   54405089.0
286   14706.0   56087.0   311473.0   5795538.0   23792524.0   53820476.0
287   14318.0   52790.0   325248.0   6363483.0   23254330.0   56945541.0
288   13217.0   56042.0   309466.0   6314504.0   23299998.0   54297753.0
289   13304.0   48915.0   305056.0   6689904.0   23326839.0   52603384.0
290   13567.0   51994.0   298276.0   6116029.0   21584206.0   52174928.0
291   13512.0   54704.0   303627.0   5476561.0   24184784.0   51514375.0
292   13748.0   50229.0   283467.0   6465508.0   21924416.0   53726335.0
293   14084.0   50265.0   291880.0   5820013.0   21808966.0   50204227.0
294   14122.0   52530.0   262923.0   5677917.0   22512845.0   59274471.0
295   13945.0   54157.0   278372.0   5206775.0   22265630.0   51795055.0
296   12281.0   51129.0   271069.0   6319491.0   22055312.0   52349037.0
297   13771.0   50015.0   266606.0   5527688.0   23477622.0   51373164.0
298   13746.0   51164.0   255636.0   5225854.0   23350425.0   50690133.0
299   14505.0   53081.0   254889.0   5107355.0   22059707.0   51745699.0
300   14392.0   51903.0   242210.0   4999606.0   23793993.0   49652078.0
301   13819.0   50047.0   255378.0   5283950.0   20919833.0   49268322.0
302   14483.0   52553.0   246820.0   5022770.0   22735627.0   53392877.0
303   13339.0   51302.0   231118.0   5702394.0   20667180.0   46818344.0
304   13846.0   48496.0   247018.0   5162165.0   20339160.0   47626204.0
305   14080.0   54322.0   240921.0   5628692.0   21616071.0   55284459.0
306   13689.0   51871.0   230407.0   5557561.0   21902734.0   52763086.0
307   13238.0   52993.0   239271.0   5874791.0   22363440.0   51020652.0
308   13251.0   54618.0   236027.0   4783545.0   21736563.0   47987661.0
309   14538.0   51502.0   222588.0   5584101.0   19711658.0   50444663.0
310   14062.0   53258.0   233735.0   4927754.0   22198965.0   47503933.0
311   12640.0   53229.0   228893.0   5141819.0   23247623.0   51695441.0
312   13356.0   54322.0   230675.0   4845263.0   21384679.0   46872663.0
313   13260.0   52000.0   226182.0   4567296.0   21575526.0   50344173.0
314   14119.0   50353.0   228044.0   4831659.0   20895432.0   49573028.0
315   13054.0   54013.0   219591.0   5015952.0   22611260.0   51811561.0
316   12685.0   48583.0   213775.0   4694473.0   20135968.0   51827932.0
317   13848.0   52371.0   213387.0   4619927.0   20643809.0   50898422.0
318   13329.0   58970.0   206207.0   4887516.0   21424227.0   50293412.0
319   13222.0   53927.0   210609.0   4358434.0   21482940.0   47741126.0
320   14665.0   55421.0   209956.0   4202349.0   18458019.0   47130455.0
321   15153.0   55379.0   202010.0   4642460.0   20342840.0   52524085.0
322   13876.0   56619.0   209874.0   4556193.0   20827803.0   53205704.0
323   13891.0   54819.0   201385.0   3976786.0   21310060.0   49924445.0
324   13337.0   56354.0   200238.0   4682140.0   20630794.0   49500961.0
325   12513.0   52679.0   208418.0   4272382.0   19105314.0   50740790.0
326   13814.0   55989.0   205053.0   4870635.0   19142317.0   45423606.0
327   12777.0   52160.0   206172.0   4266065.0   19115337.0   52339575.0
328   13896.0   51988.0   199244.0   4171570.0   20196908.0   46181241.0
329   13336.0   50302.0   199678.0   4202976.0   18389241.0   48596757.0
330   12929.0   51738.0   195115.0   4209666.0   17636753.0   45084074.0
331   13831.0   56846.0   200705.0   4163632.0   18620885.0   48611794.0
332   13571.0   49765.0   196210.0   4232137.0   18409088.0   49400487.0
333   13761.0   52443.0   193579.0   3776952.0   17698339.0   47957012.0
334   14505.0   56048.0   198602.0   4109681.0   17090538.0   47927710.0
335   14933.0   53315.0   196073.0   4355998.0   19939560.0   47705853.0
336   13482.0   54877.0   197113.0   3919921.0   17364668.0   48226199.0
337   13891.0   52350.0   200379.0   4031738.0   19516771.0   43577694.0
338   14302.0   53295.0   199239.0   3839868.0   16155170.0   45626364.0
339   14671.0   54127.0   191217.0   4079557.0   18894827.0   46034760.0
340   14141.0   54240.0   193851.0   4120593.0   18797166.0   47251954.0
341   14101.0   55695.0   204858.0   3464688.0   16384784.0   47030866.0
342   16625.0   55765.0   188626.0   3787380.0   17672075.0   44111585.0
343   13459.0   52133.0   188982.0   3037833.0   17099372.0   47835327.0
344   14030.0   54116.0   196809.0   4046363.0   18228705.0   48180162.0
345   13783.0   54021.0   199915.0   3941067.0   17356734.0   46070952.0
346   13559.0   54225.0   192867.0   3683811.0   17421795.0   43237899.0
347   13549.0   51921.0   186545.0   3473561.0   15383633.0   45428661.0
348   13131.0   55697.0   187918.0   3653273.0   17933658.0   45758172.0
349   13666.0   53071.0   192601.0   3405234.0   16627780.0   46707026.0
350   12414.0   50765.0   195721.0   3482594.0   16561377.0   45859253.0
351   14310.0   57949.0   190092.0   3427102.0   14661955.0   47917074.0
352   13305.0   53439.0   206889.0   3441911.0   16742926.0   43510622.0
353   14058.0   52348.0   197581.0   3428280.0   17165183.0   43884053.0
354   14140.0   57862.0   189227.0   3695921.0   16842673.0   44499120.0
355   13586.0   56140.0   197079.0   3086911.0   17751778.0   43308282.0
356   13944.0   55784.0   206684.0   3091199.0   15253556.0   45738297.0
357   13586.0   56181.0   205085.0   2862066.0   15845876.0   44444328.0
358   13550.0   53845.0   212174.0   3034795.0   15150382.0   46136075.0
359   13972.0   54266.0   195004.0   2622496.0   17078376.0   46740357.0
360   14854.0   51374.0   199784.0   3137944.0   15814275.0   47825553.0
361   13316.0   54660.0   204911.0   3318549.0   14682759.0   44742772.0
362   13359.0   54881.0   197206.0   2861294.0   15396236.0   41961030.0
363   13883.0   55242.0   193641.0   3169608.0   15973934.0   42451683.0
364   13182.0   56820.0   201324.0   2669331.0   16489886.0   42821519.0
365   15574.0   54660.0   205570.0   2899019.0   15832680.0   46405484.0
366   14231.0   50864.0   204901.0   2761100.0   14864365.0   42426736.0
367   13748.0   54778.0   200042.0   2775660.0   14250270.0   42236184.0
368   14000.0   58102.0   205949.0   2760892.0   16126427.0   41785487.0
369   14560.0   55040.0   199501.0   2802409.0   14445916.0   40564841.0
370   14002.0   51206.0   198687.0   2755651.0   17094856.0   43916823.0
371   14336.0   53107.0   207205.0   2775826.0   15258946.0   43094725.0
372   12769.0   52545.0   203822.0   2596937.0   16151939.0   44051821.0
373   14376.0   57762.0   209557.0   2402532.0   15981626.0   43575133.0
374   13661.0   52177.0   208188.0   2553298.0   16400405.0   41663211.0
375   14359.0   54175.0   211402.0   2559742.0   16405604.0   40438929.0
376   14938.0   55656.0   208268.0   2394110.0   17037706.0   40983364.0
377   13218.0   58045.0   206011.0   2542250.0   14966833.0   40302029.0
378   13954.0   57087.0   216990.0   2474195.0   15927891.0   41694472.0
379   13480.0   55203.0   211658.0   2585817.0   14774817.0   42655266.0
380   14896.0   54243.0   208839.0   2617243.0   16288468.0   39720613.0
381   15561.0   55695.0   202274.0   2477873.0   15625641.0   38843427.0
382   14171.0   53991.0   215819.0   2586649.0   15060448.0   40377717.0
383   13241.0   54118.0   212562.0   2417232.0   15006520.0   40567872.0
384   13397.0   50580.0   210146.0   2271593.0   15243713.0   38774972.0
385   13977.0   51996.0   205294.0   2250623.0   15181363.0   40963234.0
386   14826.0   57226.0   218762.0   2416757.0   14343089.0   37029472.0
387   14378.0   53887.0   198779.0   2134942.0   16519781.0   35472195.0
388   13449.0   53725.0   209276.0   2476841.0   14768033.0   37685788.0
389   13394.0   55912.0   209376.0   2498196.0   14042398.0   37052201.0
390   14298.0   56660.0   206421.0   2128612.0   14133743.0   38427079.0
