#    Queue0    Queue1  Queue2  Queue3  Queue4  Queue5  Queue6  Queue7
79   0.0   0.0   0.0   0.0   0.0   4312.0   79.0   146.0
80   0.0   0.0   0.0   0.0   0.0   5449.0   116.0   179.0
81   0.0   0.0   0.0   0.0   0.0   6596.0   140.0   226.0
82   0.0   0.0   0.0   0.0   0.0   8012.0   149.0   262.0
83   0.0   0.0   0.0   0.0   0.0   9747.0   211.0   354.0
84   0.0   0.0   0.0   0.0   0.0   11317.0   261.0   428.0
85   0.0   0.0   0.0   0.0   0.0   13459.0   284.0   516.0
86   0.0   0.0   0.0   0.0   0.0   15727.0   331.0   605.0
87   0.0   0.0   0.0   0.0   0.0   15933.0   2230.0   747.0
88   0.0   0.0   0.0   0.0   0.0   11890.0   8731.0   795.0
89   0.0   0.0   0.0   0.0   0.0   158.0   22904.0   941.0
90   0.0   0.0   0.0   0.0   0.0   0.0   25686.0   1082.0
91   0.0   0.0   0.0   0.0   0.0   0.0   28056.0   1223.0
92   0.0   0.0   0.0   0.0   0.0   0.0   29336.0   1790.0
93   0.0   0.0   0.0   0.0   0.0   0.0   27956.0   3626.0
94   0.0   0.0   0.0   0.0   0.0   0.0   20556.0   9957.0
95   0.0   0.0   0.0   0.0   0.0   0.0   79.0   29877.0
96   0.0   0.0   0.0   0.0   0.0   0.0   0.0   31325.0
97   0.0   0.0   0.0   0.0   0.0   0.0   0.0   32353.0
98   0.0   0.0   0.0   0.0   0.0   0.0   0.0   33138.0
99   0.0   0.0   0.0   0.0   0.0   0.0   0.0   33104.0
